appid,bizid,id_hash,str_device_type,str_server_ip,stream_id,u32_conn_server_time,u32_network_type,u32_video_bitrate,u32_video_reso,u64_begin_time,update_time
1253216102,9180,1522067000,vivo Y55L,223.111.153.38:1935,9180_951123,72,1,800,24117888,1524275746653,2018-04-21 09:55:46
1253216102,9180,1520317913,vivo X7,106.117.249.167:1935,9180_971554,1444,2,1200,35652544,1524275781447,2018-04-21 09:56:25
1253216102,9180,1519173326,vivo Y66,118.180.26.40:1935,9180_948414,99,1,1200,35652544,1524275787302,2018-04-21 09:56:28
1253216102,9180,1519283256,iPhone 6s,223.167.152.106:1935,9180_946513,66,1,1200,35652544,1524275788304,2018-04-21 09:56:28
1253216102,9180,1518602734,vivo Y66L,223.87.3.35:1935,9180_970905,134,2,1200,35652544,1524275807688,2018-04-21 09:56:47
1253216102,9180,1529272620,vivo Y66,111.19.130.174:1935,9180_953670,101,1,800,24117888,1524275843520,2018-04-21 09:57:25
1253216102,9180,1522101790,vivo Y79A,111.62.242.158:1935,9180_963473,61,1,1200,35652544,1524275886819,2018-04-21 09:58:04
1253216102,9180,1518907260,vivo Y66,153.37.238.167:1935,9180_961976,83,1,1800,47187200,1524275900647,2018-04-21 09:58:21
1253216102,9180,1515765886,Redmi Note 4,219.147.231.29:1935,9180_942914,945,1,1200,35652544,1524275913120,2018-04-21 09:58:33
1253216102,9180,641735611,"iPhone10,2",1.189.213.158:1935,9180_908786,40,1,1200,35652544,1524275924701,2018-04-21 09:58:44
1253216102,9180,614251878,vivo Y51A,218.11.11.172:1935,9180_839424,59,1,1200,35652544,1524275928380,2018-04-21 09:58:53
1253216102,9180,1515972825,vivo X20A,112.17.5.50:1935,9180_959889,117,2,1200,35652544,1524275935511,2018-04-21 09:58:59
1253216102,9180,641829327,vivo X9s,116.211.185.36:1935,9180_905780,242,2,1200,35652544,1524275960643,2018-04-21 09:59:21
1253216102,9180,1520317914,OPPO A57,111.6.160.38:1935,9180_971555,215,1,1200,35652544,1524275978737,2018-04-21 09:59:39
1253216102,9180,1534811503,Redmi 4X,118.180.26.40:1935,9180_894824,112,1,1200,35652544,1524275996581,2018-04-21 09:59:55
1253216102,9180,1515765886,PACT00,219.147.231.28:1935,9180_942914,226,1,1200,35652544,1524276002783,2018-04-21 10:00:07
1253216102,9180,2019651788,"iPhone10,3",113.105.155.167:1935,9180_44445235,11,1,1500,35652544,1530583191369,2018-04-21 10:00:13
1253216102,9180,1515972825,vivo X20A,112.17.5.50:1935,9180_959889,73,2,1200,35652544,1524276012976,2018-04-21 10:00:14
1253216102,9180,620466558,MP1602,125.78.252.38:1935,9180_902149,68,1,1200,35652544,1524276022719,2018-04-21 10:00:22
1253216102,9180,1519484063,OPPO A83t,120.221.31.37:1935,9180_969137,49,1,1200,35652544,1524276045061,2018-04-21 10:00:47
1253216102,9180,1518872410,NX563J,124.232.162.168:1935,9180_964422,70,1,1200,35652544,1524276055419,2018-04-21 10:00:56
1253216102,9180,1520317947,vivo X20A,121.51.40.111:1935,9180_971520,48,1,1200,35652544,1524276063230,2018-04-21 10:01:03
1253216102,9180,1518303679,vivo Y67,111.19.130.174:1935,9180_968763,82,1,1200,35652544,1524276071451,2018-04-21 10:01:12
1253216102,9180,1518607670,vivo X9L,122.143.6.29:1935,9180_970454,52,1,1200,35652544,1524276074136,2018-04-21 10:01:13
1253216102,9180,1518602487,vivo X6A,218.75.176.89:1935,9180_970982,65,1,1200,35652544,1524276069743,2018-04-21 10:01:35
1253216102,9180,1519322783,KINGSUN-F4,58.216.107.159:1935,9180_962168,312,2,1200,35652544,1524276091801,2018-04-21 10:01:53
1253216102,9180,1522905318,vivo X7Plus,120.221.31.42:1935,9180_935792,922,1,1200,35652544,1524276125620,2018-04-21 10:02:05
1253216102,9180,1522077375,OPPO R11t,183.214.128.168:1935,9180_963132,114,2,1800,47187200,1524276127023,2018-04-21 10:02:36
1253216102,9180,1520317476,vivo Y67,113.207.48.169:1935,9180_971557,276,2,1200,35652544,1524276160331,2018-04-21 10:02:58
1253216102,9180,641736559,iPhone 6 Plus,111.47.228.28:1935,9180_908468,416,1,1200,35652544,1524276190310,2018-04-21 10:03:10
1253216102,9180,1515830388,vivo Y75,117.157.18.29:1935,9180_943557,110,1,800,24117888,1524276202920,2018-04-21 10:03:23
1253216102,9180,1515964087,vivo Y55A,123.6.6.28:1935,9180_959456,118,1,800,24117888,1524276213844,2018-04-21 10:03:34
1253216102,9180,1526360612,iPhone 6s Plus,118.112.23.181:1935,9180_938225,31,2,1200,35652544,1524276242052,2018-04-21 10:04:04
1253216102,9180,1518304575,vivo X9,121.51.22.123:1935,9180_968735,99,1,800,24117888,1524276245816,2018-04-21 10:04:05
1253216102,9180,1519442587,vivo X7Plus,42.236.126.167:1935,9180_969201,122,1,1200,35652544,1524276256392,2018-04-21 10:04:15
1253216102,9180,1515865716,vivo Y66i,112.17.5.48:1935,9180_956390,49,1,1200,35652544,1524276256371,2018-04-21 10:04:16
1253216102,9180,1515974157,vivo V3Max A,111.19.130.165:1935,9180_959616,84,1,1200,35652544,1524276283115,2018-04-21 10:04:43
1253216102,9180,955417360,DUK-AL20,27.152.185.168:1935,9180_718930,63,1,1200,35652544,1524276291358,2018-04-21 10:04:59
1253216102,9180,1520317477,vivo X9Plus,157.255.128.37:1935,9180_971558,150,2,1200,35652544,1524276308777,2018-04-21 10:05:09
1253216102,9180,1534811503,Redmi 4X,118.180.26.40:1935,9180_894824,76,1,1200,35652544,1524276325203,2018-04-21 10:05:24
1253216102,9180,1520317478,OPPO R9sk,1.199.93.39:1935,9180_971559,5108,2,1200,35652544,1524276325183,2018-04-21 10:05:25
1253216102,9180,1520317564,vivo Y66,112.47.9.29:1935,9180_971562,158,2,1200,35652544,1524276352538,2018-04-21 10:05:53
1253216102,9180,1518902128,vivo X9s,42.236.125.37:1935,9180_961220,184,2,1200,35652544,1524276345566,2018-04-21 10:05:53
1253216102,9180,1518605574,vivo Y51A,183.232.152.158:1935,9180_970652,200,2,1200,35652544,1524276359057,2018-04-21 10:06:04
1253216102,9180,1519930622,m1 note,118.112.23.182:1935,9180_971382,165,1,1200,35652544,1524276368244,2018-04-21 10:06:10
1253216102,9180,1520021687,vivo X9,119.84.99.179:1935,9180_971260,106,2,1200,35652544,1524276379745,2018-04-21 10:06:22
1253216102,9180,1520022399,vivo Y66L,221.228.219.28:1935,9180_971245,64,1,1200,35652544,1524276382107,2018-04-21 10:06:25
1253216102,9180,1522179601,vivo X7Plus,123.6.4.165:1935,9180_960318,120,1,1200,35652544,1524276387318,2018-04-21 10:06:27
1253216102,9180,1518606407,vivo Y75A,123.6.4.164:1935,9180_970515,112,1,800,24117888,1524276421164,2018-04-21 10:07:04
1253216102,9180,1517849575,OPPO A57t,59.63.235.174:1935,9180_968048,58,1,1200,35652544,1524276467150,2018-04-21 10:07:48
1253216102,9180,1520317565,vivo X9s,221.204.165.42:1935,9180_971561,94,1,1200,35652544,1524276485037,2018-04-21 10:08:01
1253216102,9180,1522980342,OPPO R9sk,112.17.5.50:1935,9180_932498,514,1,1200,35652544,1524276473526,2018-04-21 10:08:03
1253216102,9180,1520020137,vivo Y66i,59.63.237.165:1935,9180_971049,324,1,1200,35652544,1524276492911,2018-04-21 10:08:13
1253216102,9180,1529378913,OPPO R9m,183.230.74.38:1935,9180_954662,77,1,1800,47187200,1524276521425,2018-04-21 10:08:41
1253216102,9180,615391469,SM-G955N,122.143.6.25,9180_918215,71,1,1200,62915104,1524276556920,2018-04-21 10:09:18
1253216102,9180,1519143896,vivo X20A,223.87.3.35:1935,9180_949657,49,1,1200,35652544,1524276591748,2018-04-21 10:09:52
1253216102,9180,1520317566,vivo X21A,1.31.173.37:1935,9180_971560,227,1,1200,35652544,1524276593247,2018-04-21 10:09:53
1253216102,9180,200934381,iPhone 7 (CDMA),124.89.197.29:1935,9180_276353,181,2,0,35652544,1524276639526,2018-04-21 10:10:39
1253216102,9180,1520317848,vivo X9,111.7.189.165:1935,9180_971532,98,1,1200,35652544,1524276649169,2018-04-21 10:10:48
1253216102,9180,84514470,MI 5s Plus,61.190.114.26:1935,9180_552297,28,1,1200,35652544,1524276680693,2018-04-21 10:11:21
1253216102,9180,1800422297,vivo X9Plus,121.51.22.114:1935,9180_1000005291,356,1,1200,35652544,1524276705942,2018-04-21 10:11:44
1253216102,9180,1521692218,vivo X7,111.7.189.165:1935,9180_949553,500,1,1800,47187200,1524276710594,2018-04-21 10:11:50
1253216102,9180,1519930395,CUN-AL00,123.161.58.29:1935,9180_971399,123,1,1200,35652544,1524276723350,2018-04-21 10:12:03
